Date,births,,,,,,,
7/4/1982,9036,,,,,,,
7/5/1982,8978,,,,,,,
7/6/1982,11171,,,,,,,
7/7/1982,11742,,,,,,,
7/8/1982,11654,,,,,,,
7/9/1982,11312,,,,,,,
7/10/1982,9591,,,,,,,
7/11/1982,9165,,,,,,,
7/12/1982,10996,,,,,,,
7/13/1982,11136,,,,,,,
7/14/1982,11095,,,,,,,
7/15/1982,11218,,,,,,,
7/16/1982,11339,,,,,,,
7/17/1982,9616,,,,,,,
7/18/1982,9374,,,,,,,
7/19/1982,11039,,,,,,,
7/20/1982,11551,,,,,,,
7/21/1982,11242,,,,,,,
7/22/1982,11004,,,,,,,
7/23/1982,11347,,,,,,,
7/24/1982,9608,,,,,,,
7/25/1982,9096,,,,,,,
7/26/1982,11041,,,,,,,
7/27/1982,11474,,,,,,,
7/28/1982,11235,,,,,,,
7/29/1982,11073,,,,,,,
7/30/1982,11116,,,,,,,
7/31/1982,9589,,,,,,,
8/1/1982,9193,,,,,,,
8/2/1982,10956,,,,,,,
8/3/1982,11515,,,,,,,
8/4/1982,11253,,,,,,,
8/5/1982,11196,,,,,,,
8/6/1982,11014,,,,,,,
8/7/1982,9349,,,,,,,
8/8/1982,9198,,,,,,,
8/9/1982,10903,,,,,,,
8/10/1982,11383,,,,,,,
8/11/1982,11104,,,,,,,
8/12/1982,11195,,,,,,,
8/13/1982,10678,,,,,,,
8/14/1982,9444,,,,,,,
8/15/1982,9215,,,,,,,
8/16/1982,11201,,,,,,,
8/17/1982,11489,,,,,,,
8/18/1982,11266,,,,,,,
8/19/1982,11154,,,,,,,
8/20/1982,11385,,,,,,,
8/21/1982,9602,,,,,,,
8/22/1982,9098,,,,,,,
8/23/1982,10944,,,,,,,
8/24/1982,11577,,,,,,,
8/25/1982,11153,,,,,,,
8/26/1982,11026,,,,,,,
8/27/1982,11266,,,,,,,
8/28/1982,9484,,,,,,,
8/29/1982,8900,,,,,,,
8/30/1982,10963,,,,,,,
8/31/1982,11505,,,,,,,
9/1/1982,11118,,,,,,,
9/2/1982,11081,,,,,,,
9/3/1982,11475,,,,,,,
9/4/1982,9579,,,,,,,
9/5/1982,9158,,,,,,,
9/6/1982,9262,,,,,,,
9/7/1982,11342,,,,,,,
9/8/1982,11455,,,,,,,
9/9/1982,11395,,,,,,,
9/10/1982,11917,,,,,,,
9/11/1982,9695,,,,,,,
9/12/1982,9660,,,,,,,
9/13/1982,11343,,,,,,,
9/14/1982,11725,,,,,,,
9/15/1982,11359,,,,,,,
9/16/1982,11578,,,,,,,
9/17/1982,11736,,,,,,,
9/18/1982,9577,,,,,,,
9/19/1982,9552,,,,,,,
9/20/1982,11596,,,,,,,
9/21/1982,11791,,,,,,,
9/22/1982,11530,,,,,,,
9/23/1982,11551,,,,,,,
9/24/1982,11480,,,,,,,
9/25/1982,9792,,,,,,,
9/26/1982,9425,,,,,,,
9/27/1982,11538,,,,,,,
9/28/1982,11674,,,,,,,
9/29/1982,11402,,,,,,,
9/30/1982,11269,,,,,,,
10/1/1982,11297,,,,,,,
10/2/1982,9603,,,,,,,
10/3/1982,9188,,,,,,,
10/4/1982,11176,,,,,,,
10/5/1982,11205,,,,,,,
10/6/1982,11143,,,,,,,
10/7/1982,10945,,,,,,,
10/8/1982,11065,,,,,,,
10/9/1982,9196,,,,,,,
10/10/1982,8879,,,,,,,
10/11/1982,10327,,,,,,,
10/12/1982,10989,,,,,,,
10/13/1982,10316,,,,,,,
10/14/1982,10722,,,,,,,
10/15/1982,10510,,,,,,,
10/16/1982,8894,,,,,,,
10/17/1982,8582,,,,,,,
10/18/1982,10417,,,,,,,
10/19/1982,10945,,,,,,,
10/20/1982,10440,,,,,,,
10/21/1982,10444,,,,,,,
10/22/1982,10432,,,,,,,
10/23/1982,8980,,,,,,,
10/24/1982,8655,,,,,,,
10/25/1982,10341,,,,,,,
10/26/1982,10681,,,,,,,
10/27/1982,10372,,,,,,,
10/28/1982,10503,,,,,,,
10/29/1982,10514,,,,,,,
10/30/1982,8723,,,,,,,
10/31/1982,8876,,,,,,,
11/1/1982,10350,,,,,,,
11/2/1982,10667,,,,,,,
11/3/1982,10265,,,,,,,
11/4/1982,10449,,,,,,,
11/5/1982,10441,,,,,,,
11/6/1982,8758,,,,,,,
11/7/1982,8657,,,,,,,
11/8/1982,10429,,,,,,,
11/9/1982,10737,,,,,,,
11/10/1982,10578,,,,,,,
11/11/1982,10418,,,,,,,
11/12/1982,10490,,,,,,,
11/13/1982,8826,,,,,,,
11/14/1982,8108,,,,,,,
11/15/1982,10414,,,,,,,
11/16/1982,10442,,,,,,,
11/17/1982,10361,,,,,,,
11/18/1982,10394,,,,,,,
11/19/1982,10621,,,,,,,
11/20/1982,8900,,,,,,,
11/21/1982,8434,,,,,,,
11/22/1982,10481,,,,,,,
11/23/1982,10810,,,,,,,
11/24/1982,10307,,,,,,,
11/25/1982,8045,,,,,,,
11/26/1982,9239,,,,,,,
11/27/1982,8558,,,,,,,
11/28/1982,8528,,,,,,,
11/29/1982,10540,,,,,,,
11/30/1982,11074,,,,,,,
12/1/1982,10432,,,,,,,
12/2/1982,10056,,,,,,,
12/3/1982,10139,,,,,,,
12/4/1982,8595,,,,,,,
12/5/1982,8444,,,,,,,
12/6/1982,10066,,,,,,,
12/7/1982,10227,,,,,,,
12/8/1982,10113,,,,,,,
12/9/1982,9920,,,,,,,
12/10/1982,10016,,,,,,,
12/11/1982,8605,,,,,,,
12/12/1982,8275,,,,,,,
12/13/1982,10015,,,,,,,
12/14/1982,10700,,,,,,,
12/15/1982,10388,,,,,,,
12/16/1982,10632,,,,,,,
12/17/1982,10619,,,,,,,
12/18/1982,8502,,,,,,,
12/19/1982,8394,,,,,,,
12/20/1982,10681,,,,,,,
12/21/1982,10661,,,,,,,
12/22/1982,9901,,,,,,,
12/23/1982,9250,,,,,,,
12/24/1982,8186,,,,,,,
12/25/1982,7825,,,,,,,
12/26/1982,7953,,,,,,,
12/27/1982,10227,,,,,,,
12/28/1982,10673,,,,,,,
12/29/1982,10841,,,,,,,
12/30/1982,10886,,,,,,,
12/31/1982,9277,,,,,,,
1/1/1983,8174,,,,,,,
1/2/1983,8085,,,,,,,
1/3/1983,9523,,,,,,,
1/4/1983,10094,,,,,,,
1/5/1983,9966,,,,,,,
1/6/1983,9990,,,,,,,
1/7/1983,9947,,,,,,,
1/8/1983,8525,,,,,,,
1/9/1983,8287,,,,,,,
1/10/1983,9930,,,,,,,
1/11/1983,10337,,,,,,,
1/12/1983,10273,,,,,,,
1/13/1983,10190,,,,,,,
1/14/1983,10244,,,,,,,
1/15/1983,8784,,,,,,,
1/16/1983,8382,,,,,,,
1/17/1983,10131,,,,,,,
1/18/1983,10482,,,,,,,
1/19/1983,9950,,,,,,,
1/20/1983,10154,,,,,,,
1/21/1983,10306,,,,,,,
1/22/1983,8798,,,,,,,
1/23/1983,8600,,,,,,,
1/24/1983,10091,,,,,,,
1/25/1983,10368,,,,,,,
1/26/1983,10272,,,,,,,
1/27/1983,10302,,,,,,,
1/28/1983,10210,,,,,,,
1/29/1983,8757,,,,,,,
1/30/1983,8711,,,,,,,
1/31/1983,10148,,,,,,,
2/1/1983,10579,,,,,,,
2/2/1983,10160,,,,,,,
2/3/1983,10396,,,,,,,
2/4/1983,10196,,,,,,,
2/5/1983,8479,,,,,,,
2/6/1983,8495,,,,,,,
2/7/1983,10232,,,,,,,
2/8/1983,10603,,,,,,,
2/9/1983,10127,,,,,,,
2/10/1983,10261,,,,,,,
2/11/1983,10501,,,,,,,
2/12/1983,8829,,,,,,,
2/13/1983,8558,,,,,,,
2/14/1983,10598,,,,,,,
2/15/1983,10572,,,,,,,
2/16/1983,10519,,,,,,,
2/17/1983,10509,,,,,,,
2/18/1983,10427,,,,,,,
2/19/1983,8846,,,,,,,
2/20/1983,8522,,,,,,,
2/21/1983,10020,,,,,,,
2/22/1983,10471,,,,,,,
2/23/1983,10676,,,,,,,
2/24/1983,10610,,,,,,,
2/25/1983,10498,,,,,,,
2/26/1983,8869,,,,,,,
2/27/1983,8460,,,,,,,
2/28/1983,10254,,,,,,,
3/1/1983,10669,,,,,,,
3/2/1983,10674,,,,,,,
3/3/1983,10562,,,,,,,
3/4/1983,10645,,,,,,,
3/5/1983,9035,,,,,,,
3/6/1983,8570,,,,,,,
3/7/1983,10353,,,,,,,
3/8/1983,10702,,,,,,,
3/9/1983,10322,,,,,,,
3/10/1983,10348,,,,,,,
3/11/1983,10351,,,,,,,
3/12/1983,8754,,,,,,,
3/13/1983,8432,,,,,,,
3/14/1983,10434,,,,,,,
3/15/1983,10839,,,,,,,
3/16/1983,10251,,,,,,,
3/17/1983,10524,,,,,,,
3/18/1983,10827,,,,,,,
3/19/1983,8776,,,,,,,
3/20/1983,8524,,,,,,,
3/21/1983,10433,,,,,,,
3/22/1983,10692,,,,,,,
3/23/1983,10230,,,,,,,
3/24/1983,10215,,,,,,,
3/25/1983,10512,,,,,,,
3/26/1983,8736,,,,,,,
3/27/1983,8475,,,,,,,
3/28/1983,10251,,,,,,,
3/29/1983,10811,,,,,,,
3/30/1983,10649,,,,,,,
3/31/1983,10613,,,,,,,
4/1/1983,9982,,,,,,,
4/2/1983,8772,,,,,,,
4/3/1983,8354,,,,,,,
4/4/1983,10207,,,,,,,
4/5/1983,10759,,,,,,,
4/6/1983,10448,,,,,,,
4/7/1983,10659,,,,,,,
4/8/1983,10558,,,,,,,
4/9/1983,8785,,,,,,,
4/10/1983,8485,,,,,,,
4/11/1983,10298,,,,,,,
4/12/1983,10574,,,,,,,
4/13/1983,10112,,,,,,,
4/14/1983,10196,,,,,,,
4/15/1983,10339,,,,,,,
4/16/1983,8623,,,,,,,
4/17/1983,8364,,,,,,,
4/18/1983,10217,,,,,,,
4/19/1983,10409,,,,,,,
4/20/1983,10371,,,,,,,
4/21/1983,10201,,,,,,,
4/22/1983,10268,,,,,,,
4/23/1983,8704,,,,,,,
4/24/1983,7950,,,,,,,
4/25/1983,10371,,,,,,,
4/26/1983,10592,,,,,,,
4/27/1983,10412,,,,,,,
4/28/1983,10435,,,,,,,
4/29/1983,10279,,,,,,,
4/30/1983,8479,,,,,,,
5/1/1983,8170,,,,,,,
5/2/1983,10114,,,,,,,
5/3/1983,10637,,,,,,,
5/4/1983,10216,,,,,,,
5/5/1983,10505,,,,,,,
5/6/1983,10277,,,,,,,
5/7/1983,8649,,,,,,,
5/8/1983,8412,,,,,,,
5/9/1983,9982,,,,,,,
5/10/1983,10328,,,,,,,
5/11/1983,10174,,,,,,,
5/12/1983,10306,,,,,,,
5/13/1983,10090,,,,,,,
5/14/1983,8741,,,,,,,
5/15/1983,8464,,,,,,,
5/16/1983,10424,,,,,,,
5/17/1983,10401,,,,,,,
5/18/1983,10196,,,,,,,
5/19/1983,10506,,,,,,,
5/20/1983,10513,,,,,,,
5/21/1983,8950,,,,,,,
5/22/1983,8368,,,,,,,
5/23/1983,10419,,,,,,,
5/24/1983,10971,,,,,,,
5/25/1983,10574,,,,,,,
5/26/1983,10358,,,,,,,
5/27/1983,10476,,,,,,,
5/28/1983,8757,,,,,,,
5/29/1983,8547,,,,,,,
5/30/1983,8687,,,,,,,
5/31/1983,10320,,,,,,,
6/1/1983,10800,,,,,,,
6/2/1983,10516,,,,,,,
6/3/1983,10664,,,,,,,
6/4/1983,9012,,,,,,,
6/5/1983,8574,,,,,,,
6/6/1983,10371,,,,,,,
6/7/1983,10633,,,,,,,
6/8/1983,10375,,,,,,,
6/9/1983,10499,,,,,,,
6/10/1983,10652,,,,,,,
6/11/1983,8957,,,,,,,
6/12/1983,8547,,,,,,,
6/13/1983,10464,,,,,,,
6/14/1983,10986,,,,,,,
6/15/1983,10422,,,,,,,
6/16/1983,10527,,,,,,,
6/17/1983,10785,,,,,,,
6/18/1983,8709,,,,,,,
6/19/1983,8589,,,,,,,
6/20/1983,10498,,,,,,,
6/21/1983,10751,,,,,,,
6/22/1983,10418,,,,,,,
6/23/1983,10790,,,,,,,
6/24/1983,10688,,,,,,,
6/25/1983,9068,,,,,,,
6/26/1983,8661,,,,,,,
6/27/1983,10634,,,,,,,
6/28/1983,11088,,,,,,,
6/29/1983,10784,,,,,,,
6/30/1983,10760,,,,,,,
7/1/1983,10913,,,,,,,
7/2/1983,9075,,,,,,,
7/3/1983,8648,,,,,,,
7/4/1983,8943,,,,,,,
7/5/1983,10491,,,,,,,
7/6/1983,11119,,,,,,,
7/7/1983,11130,,,,,,,
7/8/1983,10871,,,,,,,
7/9/1983,9055,,,,,,,
7/10/1983,8838,,,,,,,
7/11/1983,10664,,,,,,,
7/12/1983,11254,,,,,,,
7/13/1983,11037,,,,,,,
7/14/1983,11036,,,,,,,
7/15/1983,11166,,,,,,,
7/16/1983,9220,,,,,,,
7/17/1983,8940,,,,,,,
7/18/1983,10767,,,,,,,
7/19/1983,11040,,,,,,,
7/20/1983,11099,,,,,,,
7/21/1983,11072,,,,,,,
7/22/1983,11043,,,,,,,
7/23/1983,9155,,,,,,,
7/24/1983,8993,,,,,,,
7/25/1983,10653,,,,,,,
7/26/1983,11033,,,,,,,
7/27/1983,10839,,,,,,,
7/28/1983,11037,,,,,,,
7/29/1983,11025,,,,,,,
7/30/1983,9164,,,,,,,
7/31/1983,8970,,,,,,,
8/1/1983,10610,,,,,,,
8/2/1983,11046,,,,,,,
8/3/1983,10953,,,,,,,
8/4/1983,10720,,,,,,,
8/5/1983,11016,,,,,,,
8/6/1983,9232,,,,,,,
8/7/1983,9256,,,,,,,
8/8/1983,10795,,,,,,,
8/9/1983,11139,,,,,,,
8/10/1983,11022,,,,,,,
8/11/1983,10789,,,,,,,
8/12/1983,10966,,,,,,,
8/13/1983,9158,,,,,,,
8/14/1983,8830,,,,,,,
8/15/1983,10663,,,,,,,
8/16/1983,11270,,,,,,,
8/17/1983,11012,,,,,,,
8/18/1983,11135,,,,,,,
8/19/1983,11219,,,,,,,
8/20/1983,9260,,,,,,,
8/21/1983,9142,,,,,,,
8/22/1983,10633,,,,,,,
8/23/1983,11153,,,,,,,
8/24/1983,10815,,,,,,,
8/25/1983,10724,,,,,,,
8/26/1983,10839,,,,,,,
8/27/1983,9242,,,,,,,
8/28/1983,9009,,,,,,,
8/29/1983,10812,,,,,,,
8/30/1983,11131,,,,,,,
8/31/1983,10805,,,,,,,
9/1/1983,10747,,,,,,,
9/2/1983,10907,,,,,,,
9/3/1983,9151,,,,,,,
9/4/1983,8806,,,,,,,
9/5/1983,8749,,,,,,,
9/6/1983,10995,,,,,,,
9/7/1983,11348,,,,,,,
9/8/1983,11052,,,,,,,
9/9/1983,11099,,,,,,,
9/10/1983,9536,,,,,,,
9/11/1983,9048,,,,,,,
9/12/1983,10898,,,,,,,
9/13/1983,11216,,,,,,,
9/14/1983,11183,,,,,,,
9/15/1983,10976,,,,,,,
9/16/1983,10948,,,,,,,
9/17/1983,9436,,,,,,,
9/18/1983,9327,,,,,,,
9/19/1983,11180,,,,,,,
9/20/1983,11635,,,,,,,
9/21/1983,11276,,,,,,,
9/22/1983,11065,,,,,,,
9/23/1983,11177,,,,,,,
9/24/1983,9174,,,,,,,
9/25/1983,8821,,,,,,,
9/26/1983,10958,,,,,,,
9/27/1983,11366,,,,,,,
9/28/1983,10953,,,,,,,
9/29/1983,10889,,,,,,,
9/30/1983,10914,,,,,,,
10/1/1983,9202,,,,,,,
10/2/1983,8893,,,,,,,
10/3/1983,10806,,,,,,,
10/4/1983,11182,,,,,,,
10/5/1983,10762,,,,,,,
10/6/1983,10675,,,,,,,
10/7/1983,10753,,,,,,,
10/8/1983,8971,,,,,,,
10/9/1983,8551,,,,,,,
10/10/1983,10273,,,,,,,
10/11/1983,10656,,,,,,,
10/12/1983,10645,,,,,,,
10/13/1983,10320,,,,,,,
10/14/1983,10610,,,,,,,
10/15/1983,8570,,,,,,,
10/16/1983,8505,,,,,,,
10/17/1983,10302,,,,,,,
10/18/1983,10485,,,,,,,
10/19/1983,10224,,,,,,,
10/20/1983,10392,,,,,,,
10/21/1983,10192,,,,,,,
10/22/1983,8626,,,,,,,
10/23/1983,8234,,,,,,,
10/24/1983,10225,,,,,,,
10/25/1983,10624,,,,,,,
10/26/1983,10201,,,,,,,
10/27/1983,10260,,,,,,,
10/28/1983,10306,,,,,,,
10/29/1983,8504,,,,,,,
10/30/1983,8496,,,,,,,
10/31/1983,9679,,,,,,,
11/1/1983,10279,,,,,,,
11/2/1983,10082,,,,,,,
11/3/1983,10253,,,,,,,
11/4/1983,10266,,,,,,,
11/5/1983,8643,,,,,,,
11/6/1983,8218,,,,,,,
11/7/1983,10240,,,,,,,
11/8/1983,10460,,,,,,,
11/9/1983,10182,,,,,,,
11/10/1983,10264,,,,,,,
11/11/1983,10109,,,,,,,
11/12/1983,8430,,,,,,,
11/13/1983,8446,,,,,,,
11/14/1983,10222,,,,,,,
11/15/1983,10683,,,,,,,
11/16/1983,10255,,,,,,,
11/17/1983,10220,,,,,,,
11/18/1983,10484,,,,,,,
11/19/1983,8681,,,,,,,
11/20/1983,8318,,,,,,,
11/21/1983,10479,,,,,,,
11/22/1983,10868,,,,,,,
11/23/1983,10341,,,,,,,
11/24/1983,8316,,,,,,,
11/25/1983,9449,,,,,,,
11/26/1983,8233,,,,,,,
11/27/1983,8224,,,,,,,
11/28/1983,10178,,,,,,,
11/29/1983,10526,,,,,,,
11/30/1983,9921,,,,,,,
12/1/1983,10297,,,,,,,
12/2/1983,10069,,,,,,,
12/3/1983,8275,,,,,,,
12/4/1983,7974,,,,,,,
12/5/1983,10178,,,,,,,
12/6/1983,10279,,,,,,,
12/7/1983,10131,,,,,,,
12/8/1983,10138,,,,,,,
12/9/1983,10132,,,,,,,
12/10/1983,8396,,,,,,,
12/11/1983,8316,,,,,,,
12/12/1983,10260,,,,,,,
12/13/1983,10427,,,,,,,
12/14/1983,10274,,,,,,,
12/15/1983,10464,,,,,,,
12/16/1983,10534,,,,,,,
12/17/1983,8299,,,,,,,
12/18/1983,8170,,,,,,,
12/19/1983,10761,,,,,,,
12/20/1983,10985,,,,,,,
12/21/1983,10226,,,,,,,
12/22/1983,9507,,,,,,,
12/23/1983,9035,,,,,,,
12/24/1983,8042,,,,,,,
12/25/1983,7645,,,,,,,
12/26/1983,8236,,,,,,,
12/27/1983,10617,,,,,,,
12/28/1983,11264,,,,,,,
12/29/1983,10883,,,,,,,
12/30/1983,11001,,,,,,,
12/31/1983,8562,,,,,,,
1/1/1984,8013,,,,,,,
1/2/1984,8005,,,,,,,
1/3/1984,9662,,,,,,,
1/4/1984,9923,,,,,,,
1/5/1984,10004,,,,,,,
1/6/1984,10117,,,,,,,
1/7/1984,8497,,,,,,,
1/8/1984,8230,,,,,,,
1/9/1984,9690,,,,,,,
1/10/1984,10115,,,,,,,
1/11/1984,9814,,,,,,,
1/12/1984,9798,,,,,,,
1/13/1984,9838,,,,,,,
1/14/1984,8504,,,,,,,
1/15/1984,8108,,,,,,,
1/16/1984,9937,,,,,,,
1/17/1984,10094,,,,,,,
1/18/1984,10134,,,,,,,
1/19/1984,9894,,,,,,,
1/20/1984,10097,,,,,,,
1/21/1984,8335,,,,,,,
1/22/1984,8072,,,,,,,
1/23/1984,9925,,,,,,,
1/24/1984,10285,,,,,,,
1/25/1984,10254,,,,,,,
1/26/1984,10144,,,,,,,
1/27/1984,10287,,,,,,,
1/28/1984,8550,,,,,,,
1/29/1984,8191,,,,,,,
1/30/1984,9880,,,,,,,
1/31/1984,10129,,,,,,,
2/1/1984,10039,,,,,,,
2/2/1984,10127,,,,,,,
2/3/1984,10199,,,,,,,
2/4/1984,8514,,,,,,,
2/5/1984,8276,,,,,,,
2/6/1984,9954,,,,,,,
2/7/1984,10083,,,,,,,
2/8/1984,10127,,,,,,,
2/9/1984,10001,,,,,,,
2/10/1984,10584,,,,,,,
2/11/1984,8747,,,,,,,
2/12/1984,8356,,,,,,,
2/13/1984,9977,,,,,,,
2/14/1984,11265,,,,,,,
2/15/1984,10213,,,,,,,
2/16/1984,10253,,,,,,,
2/17/1984,10229,,,,,,,
2/18/1984,8871,,,,,,,
2/19/1984,8377,,,,,,,
2/20/1984,9815,,,,,,,
2/21/1984,10189,,,,,,,
2/22/1984,10303,,,,,,,
2/23/1984,9995,,,,,,,
2/24/1984,10310,,,,,,,
2/25/1984,8637,,,,,,,
2/26/1984,8294,,,,,,,
2/27/1984,10052,,,,,,,
2/28/1984,10431,,,,,,,
2/29/1984,9680,,,,,,,
3/1/1984,10471,,,,,,,
3/2/1984,10505,,,,,,,
3/3/1984,8808,,,,,,,
3/4/1984,8363,,,,,,,
3/5/1984,10124,,,,,,,
3/6/1984,10557,,,,,,,
3/7/1984,10359,,,,,,,
3/8/1984,10276,,,,,,,
3/9/1984,10095,,,,,,,
3/10/1984,8663,,,,,,,
3/11/1984,8401,,,,,,,
3/12/1984,10252,,,,,,,
3/13/1984,10271,,,,,,,
3/14/1984,10176,,,,,,,
3/15/1984,10329,,,,,,,
3/16/1984,10706,,,,,,,
3/17/1984,8883,,,,,,,
3/18/1984,8331,,,,,,,
3/19/1984,10427,,,,,,,
3/20/1984,10714,,,,,,,
3/21/1984,10395,,,,,,,
3/22/1984,10353,,,,,,,
3/23/1984,10284,,,,,,,
3/24/1984,8566,,,,,,,
3/25/1984,8266,,,,,,,
3/26/1984,10166,,,,,,,
3/27/1984,10356,,,,,,,
3/28/1984,10300,,,,,,,
3/29/1984,10157,,,,,,,
3/30/1984,10269,,,,,,,
3/31/1984,8514,,,,,,,
4/1/1984,8202,,,,,,,
4/2/1984,10016,,,,,,,
4/3/1984,10052,,,,,,,
4/4/1984,10331,,,,,,,
4/5/1984,9971,,,,,,,
4/6/1984,10340,,,,,,,
4/7/1984,8567,,,,,,,
4/8/1984,8057,,,,,,,
4/9/1984,10033,,,,,,,
4/10/1984,10199,,,,,,,
4/11/1984,9830,,,,,,,
4/12/1984,10282,,,,,,,
4/13/1984,10102,,,,,,,
4/14/1984,8577,,,,,,,
4/15/1984,8088,,,,,,,
4/16/1984,9991,,,,,,,
4/17/1984,10570,,,,,,,
4/18/1984,10086,,,,,,,
4/19/1984,10057,,,,,,,
4/20/1984,9689,,,,,,,
4/21/1984,8263,,,,,,,
4/22/1984,7891,,,,,,,
4/23/1984,9931,,,,,,,
4/24/1984,10293,,,,,,,
4/25/1984,10052,,,,,,,
4/26/1984,10200,,,,,,,
4/27/1984,10152,,,,,,,
4/28/1984,8484,,,,,,,
4/29/1984,7721,,,,,,,
4/30/1984,10097,,,,,,,
5/1/1984,10535,,,,,,,
5/2/1984,10187,,,,,,,
5/3/1984,10238,,,,,,,
5/4/1984,10292,,,,,,,
5/5/1984,8380,,,,,,,
5/6/1984,8184,,,,,,,
5/7/1984,9813,,,,,,,
5/8/1984,10203,,,,,,,
5/9/1984,9688,,,,,,,
5/10/1984,9946,,,,,,,
5/11/1984,10275,,,,,,,
5/12/1984,8378,,,,,,,
5/13/1984,8199,,,,,,,
5/14/1984,10087,,,,,,,
5/15/1984,10289,,,,,,,
5/16/1984,10005,,,,,,,
5/17/1984,9851,,,,,,,
5/18/1984,10080,,,,,,,
5/19/1984,8476,,,,,,,
5/20/1984,8282,,,,,,,
5/21/1984,10181,,,,,,,
5/22/1984,10780,,,,,,,
5/23/1984,10371,,,,,,,
5/24/1984,10133,,,,,,,
5/25/1984,10575,,,,,,,
5/26/1984,8849,,,,,,,
5/27/1984,8388,,,,,,,
5/28/1984,8411,,,,,,,
5/29/1984,10268,,,,,,,
5/30/1984,10285,,,,,,,
5/31/1984,10099,,,,,,,
6/1/1984,10401,,,,,,,
6/2/1984,8880,,,,,,,
6/3/1984,8277,,,,,,,
6/4/1984,10018,,,,,,,
6/5/1984,10514,,,,,,,
6/6/1984,10477,,,,,,,
6/7/1984,10244,,,,,,,
6/8/1984,10560,,,,,,,
6/9/1984,8761,,,,,,,
6/10/1984,8422,,,,,,,
6/11/1984,10327,,,,,,,
6/12/1984,10502,,,,,,,
6/13/1984,10084,,,,,,,
6/14/1984,10732,,,,,,,
6/15/1984,10332,,,,,,,
6/16/1984,8457,,,,,,,
6/17/1984,8611,,,,,,,
6/18/1984,10483,,,,,,,
6/19/1984,10515,,,,,,,
6/20/1984,10655,,,,,,,
6/21/1984,10561,,,,,,,
6/22/1984,10586,,,,,,,
6/23/1984,8972,,,,,,,
6/24/1984,8821,,,,,,,
6/25/1984,10561,,,,,,,
6/26/1984,10980,,,,,,,
6/27/1984,10662,,,,,,,
6/28/1984,10794,,,,,,,
6/29/1984,11087,,,,,,,
6/30/1984,8940,,,,,,,
7/1/1984,8565,,,,,,,
7/2/1984,10807,,,,,,,
7/3/1984,11250,,,,,,,
7/4/1984,9240,,,,,,,
7/5/1984,10789,,,,,,,
7/6/1984,11566,,,,,,,
7/7/1984,9138,,,,,,,
7/8/1984,8956,,,,,,,
7/9/1984,10996,,,,,,,
7/10/1984,11661,,,,,,,
7/11/1984,10923,,,,,,,
7/12/1984,11264,,,,,,,
7/13/1984,10687,,,,,,,
7/14/1984,9213,,,,,,,
7/15/1984,9046,,,,,,,
7/16/1984,11295,,,,,,,
7/17/1984,11493,,,,,,,
7/18/1984,11278,,,,,,,
7/19/1984,11042,,,,,,,
7/20/1984,11185,,,,,,,
7/21/1984,9338,,,,,,,
7/22/1984,9029,,,,,,,
7/23/1984,11176,,,,,,,
7/24/1984,11811,,,,,,,
7/25/1984,11099,,,,,,,
7/26/1984,11003,,,,,,,
7/27/1984,11320,,,,,,,
7/28/1984,9470,,,,,,,
7/29/1984,8901,,,,,,,
7/30/1984,10782,,,,,,,
7/31/1984,11582,,,,,,,
8/1/1984,11227,,,,,,,
8/2/1984,11410,,,,,,,
8/3/1984,11370,,,,,,,
8/4/1984,9594,,,,,,,
8/5/1984,9137,,,,,,,
8/6/1984,11213,,,,,,,
8/7/1984,11884,,,,,,,
8/8/1984,11392,,,,,,,
8/9/1984,11377,,,,,,,
8/10/1984,11364,,,,,,,
8/11/1984,9465,,,,,,,
8/12/1984,9045,,,,,,,
8/13/1984,11017,,,,,,,
8/14/1984,11550,,,,,,,
8/15/1984,11489,,,,,,,
8/16/1984,11301,,,,,,,
8/17/1984,11427,,,,,,,
8/18/1984,9407,,,,,,,
8/19/1984,8945,,,,,,,
8/20/1984,11228,,,,,,,
8/21/1984,11585,,,,,,,
8/22/1984,11180,,,,,,,
8/23/1984,11110,,,,,,,
8/24/1984,11162,,,,,,,
8/25/1984,9254,,,,,,,
8/26/1984,9234,,,,,,,
8/27/1984,11221,,,,,,,
8/28/1984,11829,,,,,,,
8/29/1984,11342,,,,,,,
8/30/1984,11421,,,,,,,
8/31/1984,11481,,,,,,,
9/1/1984,9370,,,,,,,
9/2/1984,8962,,,,,,,
9/3/1984,9343,,,,,,,
9/4/1984,11111,,,,,,,
9/5/1984,11827,,,,,,,
9/6/1984,11442,,,,,,,
9/7/1984,11760,,,,,,,
9/8/1984,9588,,,,,,,
9/9/1984,9354,,,,,,,
9/10/1984,11641,,,,,,,
9/11/1984,11795,,,,,,,
9/12/1984,11388,,,,,,,
9/13/1984,11515,,,,,,,
9/14/1984,12034,,,,,,,
9/15/1984,9880,,,,,,,
9/16/1984,9310,,,,,,,
9/17/1984,11487,,,,,,,
9/18/1984,12038,,,,,,,
9/19/1984,11787,,,,,,,
9/20/1984,11720,,,,,,,
9/21/1984,12121,,,,,,,
9/22/1984,9857,,,,,,,
9/23/1984,9622,,,,,,,
9/24/1984,11980,,,,,,,
9/25/1984,12271,,,,,,,
9/26/1984,11691,,,,,,,
9/27/1984,11174,,,,,,,
9/28/1984,11559,,,,,,,
9/29/1984,9813,,,,,,,
9/30/1984,9462,,,,,,,
10/1/1984,11235,,,,,,,
10/2/1984,11572,,,,,,,
